SampleNumber,value,Unit,Wday,Day,Month,Year,Hour,Date,DateTime
18066,2.36,Gbps,Mon,27,2,2017,5:30:00,27/2/2017,2/27/2017 5:30
18067,2.35,Gbps,Mon,27,2,2017,5:45:00,27/2/2017,2/27/2017 5:45
18068,2.48,Gbps,Mon,27,2,2017,6:00:00,27/2/2017,2/27/2017 6:00
18069,2.55,Gbps,Mon,27,2,2017,6:15:00,27/2/2017,2/27/2017 6:15
18070,2.72,Gbps,Mon,27,2,2017,6:30:00,27/2/2017,2/27/2017 6:30
18071,2.97,Gbps,Mon,27,2,2017,6:45:00,27/2/2017,2/27/2017 6:45
18072,3.27,Gbps,Mon,27,2,2017,7:00:00,27/2/2017,2/27/2017 7:00
18073,3.71,Gbps,Mon,27,2,2017,7:15:00,27/2/2017,2/27/2017 7:15
18074,3.9,Gbps,Mon,27,2,2017,7:30:00,27/2/2017,2/27/2017 7:30
18075,4.07,Gbps,Mon,27,2,2017,7:45:00,27/2/2017,2/27/2017 7:45
18076,4.15,Gbps,Mon,27,2,2017,8:00:00,27/2/2017,2/27/2017 8:00
18077,4.37,Gbps,Mon,27,2,2017,8:15:00,27/2/2017,2/27/2017 8:15
18078,4.49,Gbps,Mon,27,2,2017,8:30:00,27/2/2017,2/27/2017 8:30
18079,4.79,Gbps,Mon,27,2,2017,8:45:00,27/2/2017,2/27/2017 8:45
18080,4.94,Gbps,Mon,27,2,2017,9:00:00,27/2/2017,2/27/2017 9:00
18081,5.17,Gbps,Mon,27,2,2017,9:15:00,27/2/2017,2/27/2017 9:15
18082,5.24,Gbps,Mon,27,2,2017,9:30:00,27/2/2017,2/27/2017 9:30
18083,5.4,Gbps,Mon,27,2,2017,9:45:00,27/2/2017,2/27/2017 9:45
18084,5.51,Gbps,Mon,27,2,2017,10:00:00,27/2/2017,2/27/2017 10:00
18085,5.78,Gbps,Mon,27,2,2017,10:15:00,27/2/2017,2/27/2017 10:15
18086,5.88,Gbps,Mon,27,2,2017,10:30:00,27/2/2017,2/27/2017 10:30
18087,6.09,Gbps,Mon,27,2,2017,10:45:00,27/2/2017,2/27/2017 10:45
18088,6.15,Gbps,Mon,27,2,2017,11:00:00,27/2/2017,2/27/2017 11:00
18089,6.22,Gbps,Mon,27,2,2017,11:15:00,27/2/2017,2/27/2017 11:15
18090,6.41,Gbps,Mon,27,2,2017,11:30:00,27/2/2017,2/27/2017 11:30
18091,6.47,Gbps,Mon,27,2,2017,11:45:00,27/2/2017,2/27/2017 11:45
18092,6.62,Gbps,Mon,27,2,2017,12:00:00,27/2/2017,2/27/2017 12:00
18093,6.65,Gbps,Mon,27,2,2017,12:15:00,27/2/2017,2/27/2017 12:15
18094,6.58,Gbps,Mon,27,2,2017,12:30:00,27/2/2017,2/27/2017 12:30
18095,6.73,Gbps,Mon,27,2,2017,12:45:00,27/2/2017,2/27/2017 12:45
18096,6.79,Gbps,Mon,27,2,2017,13:00:00,27/2/2017,2/27/2017 13:00
18097,7.01,Gbps,Mon,27,2,2017,13:15:00,27/2/2017,2/27/2017 13:15
18098,6.96,Gbps,Mon,27,2,2017,13:30:00,27/2/2017,2/27/2017 13:30
18099,7.09,Gbps,Mon,27,2,2017,13:45:00,27/2/2017,2/27/2017 13:45
18100,7.23,Gbps,Mon,27,2,2017,14:00:00,27/2/2017,2/27/2017 14:00
18101,7.19,Gbps,Mon,27,2,2017,14:15:00,27/2/2017,2/27/2017 14:15
18102,7.24,Gbps,Mon,27,2,2017,14:30:00,27/2/2017,2/27/2017 14:30
18103,7.25,Gbps,Mon,27,2,2017,14:45:00,27/2/2017,2/27/2017 14:45
18104,7.35,Gbps,Mon,27,2,2017,15:00:00,27/2/2017,2/27/2017 15:00
18105,7.48,Gbps,Mon,27,2,2017,15:15:00,27/2/2017,2/27/2017 15:15
18106,7.54,Gbps,Mon,27,2,2017,15:30:00,27/2/2017,2/27/2017 15:30
18107,7.32,Gbps,Mon,27,2,2017,15:45:00,27/2/2017,2/27/2017 15:45
18108,7.24,Gbps,Mon,27,2,2017,16:00:00,27/2/2017,2/27/2017 16:00
18109,7.46,Gbps,Mon,27,2,2017,16:15:00,27/2/2017,2/27/2017 16:15
18110,7.36,Gbps,Mon,27,2,2017,16:30:00,27/2/2017,2/27/2017 16:30
18111,7.48,Gbps,Mon,27,2,2017,16:45:00,27/2/2017,2/27/2017 16:45
18112,7.52,Gbps,Mon,27,2,2017,17:00:00,27/2/2017,2/27/2017 17:00
18113,7.5,Gbps,Mon,27,2,2017,17:15:00,27/2/2017,2/27/2017 17:15
18114,7.64,Gbps,Mon,27,2,2017,17:30:00,27/2/2017,2/27/2017 17:30
18115,7.63,Gbps,Mon,27,2,2017,17:45:00,27/2/2017,2/27/2017 17:45
18116,7.5,Gbps,Mon,27,2,2017,18:00:00,27/2/2017,2/27/2017 18:00
18117,7.38,Gbps,Mon,27,2,2017,18:15:00,27/2/2017,2/27/2017 18:15
18118,7.6,Gbps,Mon,27,2,2017,18:30:00,27/2/2017,2/27/2017 18:30
18119,7.76,Gbps,Mon,27,2,2017,18:45:00,27/2/2017,2/27/2017 18:45
18120,7.92,Gbps,Mon,27,2,2017,19:00:00,27/2/2017,2/27/2017 19:00
18121,8,Gbps,Mon,27,2,2017,19:15:00,27/2/2017,2/27/2017 19:15
18122,8.01,Gbps,Mon,27,2,2017,19:30:00,27/2/2017,2/27/2017 19:30
18123,8.08,Gbps,Mon,27,2,2017,19:45:00,27/2/2017,2/27/2017 19:45
18124,8.21,Gbps,Mon,27,2,2017,20:00:00,27/2/2017,2/27/2017 20:00
18125,8.3,Gbps,Mon,27,2,2017,20:15:00,27/2/2017,2/27/2017 20:15
18126,8.47,Gbps,Mon,27,2,2017,20:30:00,27/2/2017,2/27/2017 20:30
18127,8.65,Gbps,Mon,27,2,2017,20:45:00,27/2/2017,2/27/2017 20:45
18128,8.73,Gbps,Mon,27,2,2017,21:00:00,27/2/2017,2/27/2017 21:00
18129,8.94,Gbps,Mon,27,2,2017,21:15:00,27/2/2017,2/27/2017 21:15
18130,9.14,Gbps,Mon,27,2,2017,21:30:00,27/2/2017,2/27/2017 21:30
18131,9.2,Gbps,Mon,27,2,2017,21:45:00,27/2/2017,2/27/2017 21:45
18132,9.29,Gbps,Mon,27,2,2017,22:00:00,27/2/2017,2/27/2017 22:00
18133,9.43,Gbps,Mon,27,2,2017,22:15:00,27/2/2017,2/27/2017 22:15
18134,9.4,Gbps,Mon,27,2,2017,22:30:00,27/2/2017,2/27/2017 22:30
18135,9.27,Gbps,Mon,27,2,2017,22:45:00,27/2/2017,2/27/2017 22:45
18136,9.23,Gbps,Mon,27,2,2017,23:00:00,27/2/2017,2/27/2017 23:00
18137,9.23,Gbps,Mon,27,2,2017,23:15:00,27/2/2017,2/27/2017 23:15
18138,9.09,Gbps,Mon,27,2,2017,23:30:00,27/2/2017,2/27/2017 23:30
18139,9.04,Gbps,Mon,27,2,2017,23:45:00,27/2/2017,2/27/2017 23:45
18140,9.09,Gbps,Tue,28,2,2017,0:00:00,28/2/2017,2/28/2017 0:00
18141,8.72,Gbps,Tue,28,2,2017,0:15:00,28/2/2017,2/28/2017 0:15
18142,8.52,Gbps,Tue,28,2,2017,0:30:00,28/2/2017,2/28/2017 0:30
18143,8.22,Gbps,Tue,28,2,2017,0:45:00,28/2/2017,2/28/2017 0:45
18144,7.9,Gbps,Tue,28,2,2017,1:00:00,28/2/2017,2/28/2017 1:00
18145,7.62,Gbps,Tue,28,2,2017,1:15:00,28/2/2017,2/28/2017 1:15
18146,7.31,Gbps,Tue,28,2,2017,1:30:00,28/2/2017,2/28/2017 1:30
18147,7.2,Gbps,Tue,28,2,2017,1:45:00,28/2/2017,2/28/2017 1:45
18148,6.83,Gbps,Tue,28,2,2017,2:00:00,28/2/2017,2/28/2017 2:00
18149,6.42,Gbps,Tue,28,2,2017,2:15:00,28/2/2017,2/28/2017 2:15
18150,5.97,Gbps,Tue,28,2,2017,2:30:00,28/2/2017,2/28/2017 2:30
18151,5.58,Gbps,Tue,28,2,2017,2:45:00,28/2/2017,2/28/2017 2:45
18152,5.17,Gbps,Tue,28,2,2017,3:00:00,28/2/2017,2/28/2017 3:00
18153,4.75,Gbps,Tue,28,2,2017,3:15:00,28/2/2017,2/28/2017 3:15
18154,4.42,Gbps,Tue,28,2,2017,3:30:00,28/2/2017,2/28/2017 3:30
18155,4.04,Gbps,Tue,28,2,2017,3:45:00,28/2/2017,2/28/2017 3:45
18156,3.74,Gbps,Tue,28,2,2017,4:00:00,28/2/2017,2/28/2017 4:00
18157,3.43,Gbps,Tue,28,2,2017,4:15:00,28/2/2017,2/28/2017 4:15
18158,3.14,Gbps,Tue,28,2,2017,4:30:00,28/2/2017,2/28/2017 4:30
18159,2.93,Gbps,Tue,28,2,2017,4:45:00,28/2/2017,2/28/2017 4:45
18160,2.64,Gbps,Tue,28,2,2017,5:00:00,28/2/2017,2/28/2017 5:00
18161,2.44,Gbps,Tue,28,2,2017,5:15:00,28/2/2017,2/28/2017 5:15
18162,2.39,Gbps,Tue,28,2,2017,5:30:00,28/2/2017,2/28/2017 5:30
18163,2.43,Gbps,Tue,28,2,2017,5:45:00,28/2/2017,2/28/2017 5:45
18164,2.51,Gbps,Tue,28,2,2017,6:00:00,28/2/2017,2/28/2017 6:00
18165,2.64,Gbps,Tue,28,2,2017,6:15:00,28/2/2017,2/28/2017 6:15
18166,2.76,Gbps,Tue,28,2,2017,6:30:00,28/2/2017,2/28/2017 6:30
18167,3.03,Gbps,Tue,28,2,2017,6:45:00,28/2/2017,2/28/2017 6:45
18168,3.26,Gbps,Tue,28,2,2017,7:00:00,28/2/2017,2/28/2017 7:00
18169,3.62,Gbps,Tue,28,2,2017,7:15:00,28/2/2017,2/28/2017 7:15
18170,3.96,Gbps,Tue,28,2,2017,7:30:00,28/2/2017,2/28/2017 7:30
18171,4.28,Gbps,Tue,28,2,2017,7:45:00,28/2/2017,2/28/2017 7:45
18172,4.32,Gbps,Tue,28,2,2017,8:00:00,28/2/2017,2/28/2017 8:00
18173,4.34,Gbps,Tue,28,2,2017,8:15:00,28/2/2017,2/28/2017 8:15
18174,4.69,Gbps,Tue,28,2,2017,8:30:00,28/2/2017,2/28/2017 8:30
18175,4.89,Gbps,Tue,28,2,2017,8:45:00,28/2/2017,2/28/2017 8:45
18176,5.06,Gbps,Tue,28,2,2017,9:00:00,28/2/2017,2/28/2017 9:00
18177,5.28,Gbps,Tue,28,2,2017,9:15:00,28/2/2017,2/28/2017 9:15
18178,5.38,Gbps,Tue,28,2,2017,9:30:00,28/2/2017,2/28/2017 9:30
18179,5.46,Gbps,Tue,28,2,2017,9:45:00,28/2/2017,2/28/2017 9:45
18180,5.65,Gbps,Tue,28,2,2017,10:00:00,28/2/2017,2/28/2017 10:00
18181,5.9,Gbps,Tue,28,2,2017,10:15:00,28/2/2017,2/28/2017 10:15
18182,6,Gbps,Tue,28,2,2017,10:30:00,28/2/2017,2/28/2017 10:30
18183,6.12,Gbps,Tue,28,2,2017,10:45:00,28/2/2017,2/28/2017 10:45
18184,6.24,Gbps,Tue,28,2,2017,11:00:00,28/2/2017,2/28/2017 11:00
18185,6.4,Gbps,Tue,28,2,2017,11:15:00,28/2/2017,2/28/2017 11:15
18186,6.52,Gbps,Tue,28,2,2017,11:30:00,28/2/2017,2/28/2017 11:30
18187,6.46,Gbps,Tue,28,2,2017,11:45:00,28/2/2017,2/28/2017 11:45
18188,6.57,Gbps,Tue,28,2,2017,12:00:00,28/2/2017,2/28/2017 12:00
18189,6.68,Gbps,Tue,28,2,2017,12:15:00,28/2/2017,2/28/2017 12:15
18190,6.55,Gbps,Tue,28,2,2017,12:30:00,28/2/2017,2/28/2017 12:30
18191,6.76,Gbps,Tue,28,2,2017,12:45:00,28/2/2017,2/28/2017 12:45
18192,7.03,Gbps,Tue,28,2,2017,13:00:00,28/2/2017,2/28/2017 13:00
18193,6.99,Gbps,Tue,28,2,2017,13:15:00,28/2/2017,2/28/2017 13:15
18194,7.11,Gbps,Tue,28,2,2017,13:30:00,28/2/2017,2/28/2017 13:30
18195,7.15,Gbps,Tue,28,2,2017,13:45:00,28/2/2017,2/28/2017 13:45
18196,7.24,Gbps,Tue,28,2,2017,14:00:00,28/2/2017,2/28/2017 14:00
18197,7.29,Gbps,Tue,28,2,2017,14:15:00,28/2/2017,2/28/2017 14:15
18198,7.33,Gbps,Tue,28,2,2017,14:30:00,28/2/2017,2/28/2017 14:30
18199,7.41,Gbps,Tue,28,2,2017,14:45:00,28/2/2017,2/28/2017 14:45
18200,7.46,Gbps,Tue,28,2,2017,15:00:00,28/2/2017,2/28/2017 15:00
18201,7.53,Gbps,Tue,28,2,2017,15:15:00,28/2/2017,2/28/2017 15:15
18202,7.48,Gbps,Tue,28,2,2017,15:30:00,28/2/2017,2/28/2017 15:30
18203,7.27,Gbps,Tue,28,2,2017,15:45:00,28/2/2017,2/28/2017 15:45
18204,7.38,Gbps,Tue,28,2,2017,16:00:00,28/2/2017,2/28/2017 16:00
18205,7.39,Gbps,Tue,28,2,2017,16:15:00,28/2/2017,2/28/2017 16:15
18206,7.42,Gbps,Tue,28,2,2017,16:30:00,28/2/2017,2/28/2017 16:30
18207,7.57,Gbps,Tue,28,2,2017,16:45:00,28/2/2017,2/28/2017 16:45
18208,7.6,Gbps,Tue,28,2,2017,17:00:00,28/2/2017,2/28/2017 17:00
18209,7.49,Gbps,Tue,28,2,2017,17:15:00,28/2/2017,2/28/2017 17:15
18210,7.43,Gbps,Tue,28,2,2017,17:30:00,28/2/2017,2/28/2017 17:30
18211,7.51,Gbps,Tue,28,2,2017,17:45:00,28/2/2017,2/28/2017 17:45
18212,7.46,Gbps,Tue,28,2,2017,18:00:00,28/2/2017,2/28/2017 18:00
18213,7.41,Gbps,Tue,28,2,2017,18:15:00,28/2/2017,2/28/2017 18:15
18214,7.54,Gbps,Tue,28,2,2017,18:30:00,28/2/2017,2/28/2017 18:30
18215,7.63,Gbps,Tue,28,2,2017,18:45:00,28/2/2017,2/28/2017 18:45
18216,7.88,Gbps,Tue,28,2,2017,19:00:00,28/2/2017,2/28/2017 19:00
18217,7.86,Gbps,Tue,28,2,2017,19:15:00,28/2/2017,2/28/2017 19:15
18218,7.92,Gbps,Tue,28,2,2017,19:30:00,28/2/2017,2/28/2017 19:30
18219,8.05,Gbps,Tue,28,2,2017,19:45:00,28/2/2017,2/28/2017 19:45
18220,8.13,Gbps,Tue,28,2,2017,20:00:00,28/2/2017,2/28/2017 20:00
18221,8.09,Gbps,Tue,28,2,2017,20:15:00,28/2/2017,2/28/2017 20:15
18222,8.36,Gbps,Tue,28,2,2017,20:30:00,28/2/2017,2/28/2017 20:30
18223,8.48,Gbps,Tue,28,2,2017,20:45:00,28/2/2017,2/28/2017 20:45
18224,8.58,Gbps,Tue,28,2,2017,21:00:00,28/2/2017,2/28/2017 21:00
18225,8.77,Gbps,Tue,28,2,2017,21:15:00,28/2/2017,2/28/2017 21:15
18226,8.87,Gbps,Tue,28,2,2017,21:30:00,28/2/2017,2/28/2017 21:30
18227,8.92,Gbps,Tue,28,2,2017,21:45:00,28/2/2017,2/28/2017 21:45
18228,9.05,Gbps,Tue,28,2,2017,22:00:00,28/2/2017,2/28/2017 22:00
18229,9.03,Gbps,Tue,28,2,2017,22:15:00,28/2/2017,2/28/2017 22:15
18230,9.21,Gbps,Tue,28,2,2017,22:30:00,28/2/2017,2/28/2017 22:30
18231,9.34,Gbps,Tue,28,2,2017,22:45:00,28/2/2017,2/28/2017 22:45
18232,9.31,Gbps,Tue,28,2,2017,23:00:00,28/2/2017,2/28/2017 23:00
18233,9.29,Gbps,Tue,28,2,2017,23:15:00,28/2/2017,2/28/2017 23:15
18234,9.25,Gbps,Tue,28,2,2017,23:30:00,28/2/2017,2/28/2017 23:30
18235,9.16,Gbps,Tue,28,2,2017,23:45:00,28/2/2017,2/28/2017 23:45
18236,8.85,Gbps,Wed,1,3,2017,0:00:00,1/3/2017,3/1/2017 0:00
18237,8.52,Gbps,Wed,1,3,2017,0:15:00,1/3/2017,3/1/2017 0:15
18238,8.57,Gbps,Wed,1,3,2017,0:30:00,1/3/2017,3/1/2017 0:30
18239,8.34,Gbps,Wed,1,3,2017,0:45:00,1/3/2017,3/1/2017 0:45
18240,8.04,Gbps,Wed,1,3,2017,1:00:00,1/3/2017,3/1/2017 1:00
18241,7.81,Gbps,Wed,1,3,2017,1:15:00,1/3/2017,3/1/2017 1:15
18242,7.44,Gbps,Wed,1,3,2017,1:30:00,1/3/2017,3/1/2017 1:30
18243,7.28,Gbps,Wed,1,3,2017,1:45:00,1/3/2017,3/1/2017 1:45
18244,6.94,Gbps,Wed,1,3,2017,2:00:00,1/3/2017,3/1/2017 2:00
18245,6.63,Gbps,Wed,1,3,2017,2:15:00,1/3/2017,3/1/2017 2:15
18246,6.15,Gbps,Wed,1,3,2017,2:30:00,1/3/2017,3/1/2017 2:30
18247,5.83,Gbps,Wed,1,3,2017,2:45:00,1/3/2017,3/1/2017 2:45
18248,5.4,Gbps,Wed,1,3,2017,3:00:00,1/3/2017,3/1/2017 3:00
18249,4.96,Gbps,Wed,1,3,2017,3:15:00,1/3/2017,3/1/2017 3:15
18250,4.51,Gbps,Wed,1,3,2017,3:30:00,1/3/2017,3/1/2017 3:30
18251,4.2,Gbps,Wed,1,3,2017,3:45:00,1/3/2017,3/1/2017 3:45
18252,3.88,Gbps,Wed,1,3,2017,4:00:00,1/3/2017,3/1/2017 4:00
18253,3.55,Gbps,Wed,1,3,2017,4:15:00,1/3/2017,3/1/2017 4:15
18254,3.28,Gbps,Wed,1,3,2017,4:30:00,1/3/2017,3/1/2017 4:30
18255,3.02,Gbps,Wed,1,3,2017,4:45:00,1/3/2017,3/1/2017 4:45
18256,2.72,Gbps,Wed,1,3,2017,5:00:00,1/3/2017,3/1/2017 5:00
18257,2.54,Gbps,Wed,1,3,2017,5:15:00,1/3/2017,3/1/2017 5:15
18258,2.58,Gbps,Wed,1,3,2017,5:30:00,1/3/2017,3/1/2017 5:30
18259,2.64,Gbps,Wed,1,3,2017,5:45:00,1/3/2017,3/1/2017 5:45
18260,2.74,Gbps,Wed,1,3,2017,6:00:00,1/3/2017,3/1/2017 6:00
18261,2.82,Gbps,Wed,1,3,2017,6:15:00,1/3/2017,3/1/2017 6:15
18262,2.89,Gbps,Wed,1,3,2017,6:30:00,1/3/2017,3/1/2017 6:30
18263,3.14,Gbps,Wed,1,3,2017,6:45:00,1/3/2017,3/1/2017 6:45
18264,3.47,Gbps,Wed,1,3,2017,7:00:00,1/3/2017,3/1/2017 7:00
18265,3.79,Gbps,Wed,1,3,2017,7:15:00,1/3/2017,3/1/2017 7:15
18266,4.11,Gbps,Wed,1,3,2017,7:30:00,1/3/2017,3/1/2017 7:30
18267,4.3,Gbps,Wed,1,3,2017,7:45:00,1/3/2017,3/1/2017 7:45
18268,4.38,Gbps,Wed,1,3,2017,8:00:00,1/3/2017,3/1/2017 8:00
18269,4.48,Gbps,Wed,1,3,2017,8:15:00,1/3/2017,3/1/2017 8:15
18270,4.58,Gbps,Wed,1,3,2017,8:30:00,1/3/2017,3/1/2017 8:30
18271,4.83,Gbps,Wed,1,3,2017,8:45:00,1/3/2017,3/1/2017 8:45
18272,5.13,Gbps,Wed,1,3,2017,9:00:00,1/3/2017,3/1/2017 9:00
18273,5.29,Gbps,Wed,1,3,2017,9:15:00,1/3/2017,3/1/2017 9:15
18274,5.49,Gbps,Wed,1,3,2017,9:30:00,1/3/2017,3/1/2017 9:30
18275,5.59,Gbps,Wed,1,3,2017,9:45:00,1/3/2017,3/1/2017 9:45
18276,5.81,Gbps,Wed,1,3,2017,10:00:00,1/3/2017,3/1/2017 10:00
18277,5.93,Gbps,Wed,1,3,2017,10:15:00,1/3/2017,3/1/2017 10:15
18278,6.04,Gbps,Wed,1,3,2017,10:30:00,1/3/2017,3/1/2017 10:30
18279,6.15,Gbps,Wed,1,3,2017,10:45:00,1/3/2017,3/1/2017 10:45
18280,6.22,Gbps,Wed,1,3,2017,11:00:00,1/3/2017,3/1/2017 11:00
18281,6.38,Gbps,Wed,1,3,2017,11:15:00,1/3/2017,3/1/2017 11:15
18282,6.57,Gbps,Wed,1,3,2017,11:30:00,1/3/2017,3/1/2017 11:30
18283,6.59,Gbps,Wed,1,3,2017,11:45:00,1/3/2017,3/1/2017 11:45
18284,6.54,Gbps,Wed,1,3,2017,12:00:00,1/3/2017,3/1/2017 12:00
18285,6.59,Gbps,Wed,1,3,2017,12:15:00,1/3/2017,3/1/2017 12:15
18286,6.68,Gbps,Wed,1,3,2017,12:30:00,1/3/2017,3/1/2017 12:30
18287,6.85,Gbps,Wed,1,3,2017,12:45:00,1/3/2017,3/1/2017 12:45
18288,6.94,Gbps,Wed,1,3,2017,13:00:00,1/3/2017,3/1/2017 13:00
18289,7.1,Gbps,Wed,1,3,2017,13:15:00,1/3/2017,3/1/2017 13:15
18290,7.15,Gbps,Wed,1,3,2017,13:30:00,1/3/2017,3/1/2017 13:30
18291,7.26,Gbps,Wed,1,3,2017,13:45:00,1/3/2017,3/1/2017 13:45
18292,7.21,Gbps,Wed,1,3,2017,14:00:00,1/3/2017,3/1/2017 14:00
18293,7.24,Gbps,Wed,1,3,2017,14:15:00,1/3/2017,3/1/2017 14:15
18294,7.34,Gbps,Wed,1,3,2017,14:30:00,1/3/2017,3/1/2017 14:30
18295,7.25,Gbps,Wed,1,3,2017,14:45:00,1/3/2017,3/1/2017 14:45
18296,7.32,Gbps,Wed,1,3,2017,15:00:00,1/3/2017,3/1/2017 15:00
18297,7.43,Gbps,Wed,1,3,2017,15:15:00,1/3/2017,3/1/2017 15:15
18298,7.47,Gbps,Wed,1,3,2017,15:30:00,1/3/2017,3/1/2017 15:30
18299,7.35,Gbps,Wed,1,3,2017,15:45:00,1/3/2017,3/1/2017 15:45
18300,7.35,Gbps,Wed,1,3,2017,16:00:00,1/3/2017,3/1/2017 16:00
18301,7.42,Gbps,Wed,1,3,2017,16:15:00,1/3/2017,3/1/2017 16:15
18302,7.64,Gbps,Wed,1,3,2017,16:30:00,1/3/2017,3/1/2017 16:30
18303,7.62,Gbps,Wed,1,3,2017,16:45:00,1/3/2017,3/1/2017 16:45
18304,7.69,Gbps,Wed,1,3,2017,17:00:00,1/3/2017,3/1/2017 17:00
18305,7.68,Gbps,Wed,1,3,2017,17:15:00,1/3/2017,3/1/2017 17:15
18306,7.58,Gbps,Wed,1,3,2017,17:30:00,1/3/2017,3/1/2017 17:30
18307,7.62,Gbps,Wed,1,3,2017,17:45:00,1/3/2017,3/1/2017 17:45
18308,7.54,Gbps,Wed,1,3,2017,18:00:00,1/3/2017,3/1/2017 18:00
18309,7.41,Gbps,Wed,1,3,2017,18:15:00,1/3/2017,3/1/2017 18:15
18310,7.52,Gbps,Wed,1,3,2017,18:30:00,1/3/2017,3/1/2017 18:30
18311,7.68,Gbps,Wed,1,3,2017,18:45:00,1/3/2017,3/1/2017 18:45
18312,7.83,Gbps,Wed,1,3,2017,19:00:00,1/3/2017,3/1/2017 19:00
18313,7.85,Gbps,Wed,1,3,2017,19:15:00,1/3/2017,3/1/2017 19:15
18314,7.99,Gbps,Wed,1,3,2017,19:30:00,1/3/2017,3/1/2017 19:30
18315,8.05,Gbps,Wed,1,3,2017,19:45:00,1/3/2017,3/1/2017 19:45
18316,8.2,Gbps,Wed,1,3,2017,20:00:00,1/3/2017,3/1/2017 20:00
18317,8.29,Gbps,Wed,1,3,2017,20:15:00,1/3/2017,3/1/2017 20:15
18318,8.4,Gbps,Wed,1,3,2017,20:30:00,1/3/2017,3/1/2017 20:30
18319,8.58,Gbps,Wed,1,3,2017,20:45:00,1/3/2017,3/1/2017 20:45
18320,8.69,Gbps,Wed,1,3,2017,21:00:00,1/3/2017,3/1/2017 21:00
18321,8.83,Gbps,Wed,1,3,2017,21:15:00,1/3/2017,3/1/2017 21:15
18322,8.86,Gbps,Wed,1,3,2017,21:30:00,1/3/2017,3/1/2017 21:30
18323,8.97,Gbps,Wed,1,3,2017,21:45:00,1/3/2017,3/1/2017 21:45
18324,9.2,Gbps,Wed,1,3,2017,22:00:00,1/3/2017,3/1/2017 22:00
18325,9.24,Gbps,Wed,1,3,2017,22:15:00,1/3/2017,3/1/2017 22:15
18326,9.29,Gbps,Wed,1,3,2017,22:30:00,1/3/2017,3/1/2017 22:30
18327,9.29,Gbps,Wed,1,3,2017,22:45:00,1/3/2017,3/1/2017 22:45
18328,9.3,Gbps,Wed,1,3,2017,23:00:00,1/3/2017,3/1/2017 23:00
18329,9.53,Gbps,Wed,1,3,2017,23:15:00,1/3/2017,3/1/2017 23:15
18330,9.29,Gbps,Wed,1,3,2017,23:30:00,1/3/2017,3/1/2017 23:30
18331,9.21,Gbps,Wed,1,3,2017,23:45:00,1/3/2017,3/1/2017 23:45
18332,9.01,Gbps,Thu,2,3,2017,0:00:00,2/3/2017,3/2/2017 0:00
18333,8.84,Gbps,Thu,2,3,2017,0:15:00,2/3/2017,3/2/2017 0:15
18334,8.69,Gbps,Thu,2,3,2017,0:30:00,2/3/2017,3/2/2017 0:30
18335,8.57,Gbps,Thu,2,3,2017,0:45:00,2/3/2017,3/2/2017 0:45
18336,8.32,Gbps,Thu,2,3,2017,1:00:00,2/3/2017,3/2/2017 1:00
18337,8.05,Gbps,Thu,2,3,2017,1:15:00,2/3/2017,3/2/2017 1:15
18338,7.64,Gbps,Thu,2,3,2017,1:30:00,2/3/2017,3/2/2017 1:30
18339,7.13,Gbps,Thu,2,3,2017,1:45:00,2/3/2017,3/2/2017 1:45
18340,6.84,Gbps,Thu,2,3,2017,2:00:00,2/3/2017,3/2/2017 2:00
18341,6.45,Gbps,Thu,2,3,2017,2:15:00,2/3/2017,3/2/2017 2:15
18342,6.24,Gbps,Thu,2,3,2017,2:30:00,2/3/2017,3/2/2017 2:30
18343,5.85,Gbps,Thu,2,3,2017,2:45:00,2/3/2017,3/2/2017 2:45
18344,5.49,Gbps,Thu,2,3,2017,3:00:00,2/3/2017,3/2/2017 3:00
18345,5.02,Gbps,Thu,2,3,2017,3:15:00,2/3/2017,3/2/2017 3:15
18346,4.67,Gbps,Thu,2,3,2017,3:30:00,2/3/2017,3/2/2017 3:30
18347,4.31,Gbps,Thu,2,3,2017,3:45:00,2/3/2017,3/2/2017 3:45
18348,3.97,Gbps,Thu,2,3,2017,4:00:00,2/3/2017,3/2/2017 4:00
18349,3.59,Gbps,Thu,2,3,2017,4:15:00,2/3/2017,3/2/2017 4:15
18350,3.21,Gbps,Thu,2,3,2017,4:30:00,2/3/2017,3/2/2017 4:30
18351,2.9,Gbps,Thu,2,3,2017,4:45:00,2/3/2017,3/2/2017 4:45
18352,2.68,Gbps,Thu,2,3,2017,5:00:00,2/3/2017,3/2/2017 5:00
18353,2.53,Gbps,Thu,2,3,2017,5:15:00,2/3/2017,3/2/2017 5:15
18354,2.5,Gbps,Thu,2,3,2017,5:30:00,2/3/2017,3/2/2017 5:30
18355,2.55,Gbps,Thu,2,3,2017,5:45:00,2/3/2017,3/2/2017 5:45
18356,2.67,Gbps,Thu,2,3,2017,6:00:00,2/3/2017,3/2/2017 6:00
18357,2.83,Gbps,Thu,2,3,2017,6:15:00,2/3/2017,3/2/2017 6:15
18358,2.89,Gbps,Thu,2,3,2017,6:30:00,2/3/2017,3/2/2017 6:30
18359,3.12,Gbps,Thu,2,3,2017,6:45:00,2/3/2017,3/2/2017 6:45
18360,3.43,Gbps,Thu,2,3,2017,7:00:00,2/3/2017,3/2/2017 7:00
18361,3.79,Gbps,Thu,2,3,2017,7:15:00,2/3/2017,3/2/2017 7:15
18362,4.08,Gbps,Thu,2,3,2017,7:30:00,2/3/2017,3/2/2017 7:30
